alpha,J1,J2,theta_1,theta_2,tticks
6.500000e-01,4.822378e-01,2.596665e-01,-5.367725e-01,-2.625574e-01,4.700000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.382497e-01,-2.686433e-01,4.800000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.398306e-01,-2.748108e-01,4.900000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.415204e-01,-2.810660e-01,5.000000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.433248e-01,-2.874150e-01,5.100000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.452501e-01,-2.938646e-01,5.200000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.473027e-01,-3.004221e-01,5.300000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.494897e-01,-3.070950e-01,5.400000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.518186e-01,-3.138917e-01,5.500000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.542974e-01,-3.208211e-01,5.600000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.569351e-01,-3.278928e-01,5.700000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.597412e-01,-3.351174e-01,5.800000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.627258e-01,-3.425060e-01,5.900000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.659004e-01,-3.500709e-01,6.000000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.692770e-01,-3.578254e-01,6.100000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.728690e-01,-3.657842e-01,6.200000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.766912e-01,-3.739631e-01,6.300000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.807597e-01,-3.823795e-01,6.400000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.850920e-01,-3.910526e-01,6.500000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.897080e-01,-4.000036e-01,6.600000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.946292e-01,-4.092559e-01,6.700000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-5.998799e-01,-4.188354e-01,6.800000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.054871e-01,-4.287710e-01,6.900000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.114810e-01,-4.390949e-01,7.000000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.178956e-01,-4.498435e-01,7.100000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.247692e-01,-4.610576e-01,7.200000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.321455e-01,-4.727832e-01,7.300000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.400740e-01,-4.850730e-01,7.400000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.486115e-01,-4.979869e-01,7.500000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.578234e-01,-5.115939e-01,7.600000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.677856e-01,-5.259736e-01,7.700000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.785865e-01,-5.412188e-01,7.800000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-6.903296e-01,-5.574381e-01,7.900000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-7.031379e-01,-5.747596e-01,8.000000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-7.171576e-01,-5.933362e-01,8.100000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-7.325653e-01,-6.133513e-01,8.200000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-7.495754e-01,-6.350278e-01,8.300000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-7.684522e-01,-6.586395e-01,8.400000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-7.895251e-01,-6.845272e-01,8.500000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-8.132112e-01,-7.131216e-01,8.600000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-8.400475e-01,-7.449760e-01,8.700000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-8.707392e-01,-7.808157e-01,8.800000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-9.062338e-01,-8.216134e-01,8.900000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-9.478396e-01,-8.687097e-01,9.000000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-9.974238e-01,-9.240142e-01,9.100000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-1.057761e+00,-9.903596e-01,9.200000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-1.133194e+00,-1.072169e+00,9.300000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-1.230982e+00,-1.176826e+00,9.400000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-1.364438e+00,-1.317841e+00,9.500000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-1.561432e+00,-1.523442e+00,9.600000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-1.894350e+00,-1.866800e+00,9.700000e-01
6.500000e-01,4.822378e-01,2.596665e-01,-2.651828e+00,-2.639009e+00,9.800000e-01
6.500000e-01,4.822378e-01,2.596665e-01,0.000000e+00,0.000000e+00,9.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.167153e-01,-8.333612e-03,0.000000e+00
7.000000e-01,4.986482e-01,2.137064e-01,-4.167301e-01,-1.250051e-02,1.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.167325e-01,-1.666699e-02,2.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.167243e-01,-2.083274e-02,3.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.167069e-01,-2.499756e-02,4.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.166821e-01,-2.916126e-02,5.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.166512e-01,-3.332377e-02,6.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.166160e-01,-3.748503e-02,7.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.165781e-01,-4.164508e-02,8.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.165389e-01,-4.580401e-02,9.000000e-02
7.000000e-01,4.986482e-01,2.137064e-01,-4.165000e-01,-4.996197e-02,1.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.164632e-01,-5.411917e-02,1.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.164298e-01,-5.827590e-02,1.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.164015e-01,-6.243249e-02,1.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.163799e-01,-6.658936e-02,1.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.163666e-01,-7.074696e-02,1.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.163630e-01,-7.490583e-02,1.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.163709e-01,-7.906657e-02,1.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.163918e-01,-8.322983e-02,1.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.164272e-01,-8.739634e-02,1.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.164789e-01,-9.156688e-02,2.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.165483e-01,-9.574232e-02,2.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.166372e-01,-9.992357e-02,2.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.167472e-01,-1.041116e-01,2.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.168798e-01,-1.083075e-01,2.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.170369e-01,-1.125125e-01,2.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.172201e-01,-1.167276e-01,2.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.174311e-01,-1.209542e-01,2.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.176718e-01,-1.251937e-01,2.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.179439e-01,-1.294475e-01,2.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.182492e-01,-1.337171e-01,3.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.185896e-01,-1.380041e-01,3.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.189671e-01,-1.423103e-01,3.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.193836e-01,-1.466374e-01,3.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.198412e-01,-1.509874e-01,3.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.203421e-01,-1.553622e-01,3.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.208883e-01,-1.597640e-01,3.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.214821e-01,-1.641950e-01,3.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.221260e-01,-1.686576e-01,3.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.228223e-01,-1.731543e-01,3.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.235736e-01,-1.776877e-01,4.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.243827e-01,-1.822606e-01,4.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.252522e-01,-1.868760e-01,4.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.261851e-01,-1.915369e-01,4.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.271845e-01,-1.962468e-01,4.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.282537e-01,-2.010090e-01,4.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.293962e-01,-2.058275e-01,4.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.306155e-01,-2.107060e-01,4.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.319155e-01,-2.156489e-01,4.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.333004e-01,-2.206606e-01,4.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.347745e-01,-2.257460e-01,5.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.363425e-01,-2.309102e-01,5.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.380094e-01,-2.361587e-01,5.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.397806e-01,-2.414973e-01,5.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.416617e-01,-2.469324e-01,5.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.436590e-01,-2.524709e-01,5.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.457791e-01,-2.581199e-01,5.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.480293e-01,-2.638874e-01,5.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.504173e-01,-2.697820e-01,5.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.529516e-01,-2.758129e-01,5.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.556414e-01,-2.819902e-01,6.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.584967e-01,-2.883248e-01,6.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.615285e-01,-2.948286e-01,6.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.647489e-01,-3.015148e-01,6.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.681710e-01,-3.083976e-01,6.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.718095e-01,-3.154928e-01,6.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.756804e-01,-3.228178e-01,6.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.798016e-01,-3.303917e-01,6.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.841929e-01,-3.382360e-01,6.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.888765e-01,-3.463743e-01,6.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.938772e-01,-3.548331e-01,7.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-4.992230e-01,-3.636423e-01,7.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.049454e-01,-3.728354e-01,7.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.110801e-01,-3.824503e-01,7.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.176679e-01,-3.925302e-01,7.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.247555e-01,-4.031244e-01,7.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.323965e-01,-4.142896e-01,7.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.406533e-01,-4.260912e-01,7.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.495984e-01,-4.386056e-01,7.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.593170e-01,-4.519219e-01,7.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.699098e-01,-4.661457e-01,8.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.814973e-01,-4.814023e-01,8.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-5.942241e-01,-4.978426e-01,8.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-6.082666e-01,-5.156499e-01,8.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-6.238415e-01,-5.350491e-01,8.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-6.412195e-01,-5.563204e-01,8.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-6.607430e-01,-5.798177e-01,8.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-6.828528e-01,-6.059958e-01,8.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-7.081279e-01,-6.354508e-01,8.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-7.373461e-01,-6.689819e-01,8.900000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-7.715812e-01,-7.076908e-01,9.000000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-8.123659e-01,-7.531462e-01,9.100000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-8.619775e-01,-8.076756e-01,9.200000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-9.239786e-01,-8.749123e-01,9.300000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-1.004328e+00,-9.609219e-01,9.400000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-1.113946e+00,-1.076799e+00,9.500000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-1.275695e+00,-1.245726e+00,9.600000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-1.548945e+00,-1.527774e+00,9.700000e-01
7.000000e-01,4.986482e-01,2.137064e-01,-2.170354e+00,-2.161877e+00,9.800000e-01
7.000000e-01,4.986482e-01,2.137064e-01,0.000000e+00,0.000000e+00,9.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.240174e-01,-6.479928e-03,0.000000e+00
7.500000e-01,5.139503e-01,1.713168e-01,-3.240372e-01,-9.720278e-03,1.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240503e-01,-1.296061e-02,2.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240577e-01,-1.620078e-02,3.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240605e-01,-1.944069e-02,4.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240600e-01,-2.268028e-02,5.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240574e-01,-2.591955e-02,6.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240537e-01,-2.915853e-02,7.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240501e-01,-3.239731e-02,8.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240478e-01,-3.563602e-02,9.000000e-02
7.500000e-01,5.139503e-01,1.713168e-01,-3.240480e-01,-3.887484e-02,1.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.240517e-01,-4.211399e-02,1.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.240603e-01,-4.535374e-02,1.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.240747e-01,-4.859442e-02,1.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.240963e-01,-5.183637e-02,1.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.241261e-01,-5.508002e-02,1.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.241653e-01,-5.832581e-02,1.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.242151e-01,-6.157427e-02,1.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.242767e-01,-6.482594e-02,1.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.243513e-01,-6.808142e-02,1.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.244401e-01,-7.134137e-02,2.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.245443e-01,-7.460649e-02,2.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.246650e-01,-7.787753e-02,2.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.248037e-01,-8.115530e-02,2.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.249614e-01,-8.444067e-02,2.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.251395e-01,-8.773455e-02,2.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.253393e-01,-9.103790e-02,2.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.255621e-01,-9.435178e-02,2.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.258093e-01,-9.767726e-02,2.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.260821e-01,-1.010155e-01,2.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.263822e-01,-1.043677e-01,3.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.267108e-01,-1.077352e-01,3.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.270695e-01,-1.111194e-01,3.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.274599e-01,-1.145216e-01,3.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.278835e-01,-1.179434e-01,3.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.283419e-01,-1.213864e-01,3.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.288369e-01,-1.248523e-01,3.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.293703e-01,-1.283429e-01,3.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.299438e-01,-1.318600e-01,3.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.305594e-01,-1.354057e-01,3.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.312192e-01,-1.389820e-01,4.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.319252e-01,-1.425912e-01,4.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.326796e-01,-1.462356e-01,4.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.334848e-01,-1.499178e-01,4.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.343432e-01,-1.536403e-01,4.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.352574e-01,-1.574059e-01,4.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.362301e-01,-1.612177e-01,4.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.372643e-01,-1.650788e-01,4.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.383629e-01,-1.689926e-01,4.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.395293e-01,-1.729626e-01,4.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.407669e-01,-1.769927e-01,5.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.420795e-01,-1.810871e-01,5.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.434710e-01,-1.852500e-01,5.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.449458e-01,-1.894861e-01,5.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.465083e-01,-1.938007e-01,5.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.481636e-01,-1.981989e-01,5.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.499169e-01,-2.026868e-01,5.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.517740e-01,-2.072706e-01,5.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.537412e-01,-2.119572e-01,5.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.558251e-01,-2.167539e-01,5.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.580332e-01,-2.216688e-01,6.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.603735e-01,-2.267107e-01,6.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.628547e-01,-2.318891e-01,6.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.654865e-01,-2.372144e-01,6.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.682794e-01,-2.426982e-01,6.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.712452e-01,-2.483529e-01,6.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.743966e-01,-2.541926e-01,6.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.777480e-01,-2.602326e-01,6.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.813152e-01,-2.664899e-01,6.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.851161e-01,-2.729835e-01,6.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.891703e-01,-2.797348e-01,7.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.935004e-01,-2.867674e-01,7.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-3.981315e-01,-2.941084e-01,7.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.030922e-01,-3.017881e-01,7.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.084152e-01,-3.098409e-01,7.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.141377e-01,-3.183065e-01,7.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.203028e-01,-3.272301e-01,7.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.269602e-01,-3.366643e-01,7.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.341681e-01,-3.466701e-01,7.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.419946e-01,-3.573189e-01,7.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.505204e-01,-3.686951e-01,8.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.598416e-01,-3.808993e-01,8.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.700741e-01,-3.940521e-01,8.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.813589e-01,-4.083004e-01,8.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-4.938696e-01,-4.238243e-01,8.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-5.078224e-01,-4.408480e-01,8.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-5.234913e-01,-4.596549e-01,8.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-5.412290e-01,-4.806091e-01,8.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-5.614985e-01,-5.041878e-01,8.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-5.849217e-01,-5.310307e-01,8.900000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-6.123576e-01,-5.620197e-01,9.000000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-6.450316e-01,-5.984105e-01,9.100000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-6.847647e-01,-6.420657e-01,9.200000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-7.344054e-01,-6.958931e-01,9.300000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-7.987172e-01,-7.647462e-01,9.400000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-8.864293e-01,-8.575018e-01,9.500000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-1.015815e+00,-9.927057e-01,9.600000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-1.234315e+00,-1.218407e+00,9.700000e-01
7.500000e-01,5.139503e-01,1.713168e-01,-1.730999e+00,-1.725671e+00,9.800000e-01
7.500000e-01,5.139503e-01,1.713168e-01,0.000000e+00,0.000000e+00,9.900000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.429499e-01,-4.858761e-03,0.000000e+00
8.000000e-01,5.282580e-01,1.320645e-01,-2.429703e-01,-7.288636e-03,1.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.429874e-01,-9.718708e-03,2.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.430020e-01,-1.214892e-02,3.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.430149e-01,-1.457924e-02,4.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.430269e-01,-1.700968e-02,5.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.430390e-01,-1.944028e-02,6.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.430518e-01,-2.187112e-02,7.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.430662e-01,-2.430229e-02,8.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.430831e-01,-2.673395e-02,9.000000e-02
8.000000e-01,5.282580e-01,1.320645e-01,-2.431033e-01,-2.916625e-02,1.000000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.431275e-01,-3.159941e-02,1.100000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.431567e-01,-3.403367e-02,1.200000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.431916e-01,-3.646929e-02,1.300000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.432331e-01,-3.890658e-02,1.400000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.432821e-01,-4.134589e-02,1.500000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.433393e-01,-4.378759e-02,1.600000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.434057e-01,-4.623209e-02,1.700000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.434820e-01,-4.867982e-02,1.800000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.435691e-01,-5.113128e-02,1.900000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.436680e-01,-5.358698e-02,2.000000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.437795e-01,-5.604746e-02,2.100000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.439044e-01,-5.851334e-02,2.200000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.440438e-01,-6.098522e-02,2.300000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.441985e-01,-6.346379e-02,2.400000e-01
8.000000e-01,5.282580e-01,1.320645e-01,-2.443694e-01,-6.594976e-02,2.500000e-01
